datetime,symbol,open,high,low,close,volume
2018-08-12,BITKUB:BTCTHB,207746.0,218572.0,207700.0,214443.0,52.7501782
2018-08-13,BITKUB:BTCTHB,214374.0,221947.0,210909.0,211761.0,38.37408064
2018-08-14,BITKUB:BTCTHB,211414.0,220000.0,199000.0,203701.0,41.38665726
2018-08-15,BITKUB:BTCTHB,203929.0,217262.0,203760.0,217262.0,42.08532252
2018-08-16,BITKUB:BTCTHB,217864.0,219838.0,206406.0,210666.0,48.26916628
2018-08-17,BITKUB:BTCTHB,210259.0,215999.0,206364.0,214527.0,38.69421486
2018-08-18,BITKUB:BTCTHB,215076.0,219300.0,208165.0,210900.0,29.21173155
2018-08-19,BITKUB:BTCTHB,210472.0,214666.0,209024.0,211936.0,41.56036714
2018-08-20,BITKUB:BTCTHB,215000.0,216764.0,210762.0,214556.0,43.38156251
2018-08-21,BITKUB:BTCTHB,214609.0,215173.0,205278.0,209361.0,31.80592735
2018-08-22,BITKUB:BTCTHB,207010.0,222550.0,200750.0,212841.0,18.60051009
2018-08-23,BITKUB:BTCTHB,212871.0,212994.0,204748.0,212276.0,31.01527376
2018-08-24,BITKUB:BTCTHB,212655.0,214891.0,209426.0,211912.0,19.08902356
2018-08-25,BITKUB:BTCTHB,212027.0,220000.0,212027.0,217528.0,18.45870925
2018-08-26,BITKUB:BTCTHB,217131.0,220031.0,212948.0,216883.0,16.83209168
2018-08-27,BITKUB:BTCTHB,218556.0,219103.0,214253.0,215442.0,5.41523823
2018-08-28,BITKUB:BTCTHB,215497.0,227829.0,215434.0,227144.0,21.08441289
2018-08-29,BITKUB:BTCTHB,227156.0,235950.0,221844.0,223607.0,22.90356198
2018-08-30,BITKUB:BTCTHB,226826.0,228277.0,220005.0,222679.0,30.66232104
2018-08-31,BITKUB:BTCTHB,222679.0,227355.0,222408.0,226845.0,29.02059433
2018-09-01,BITKUB:BTCTHB,224209.0,232957.0,224209.0,231097.0,23.15060966
2018-09-02,BITKUB:BTCTHB,230300.0,237771.0,230300.0,234475.0,26.89511992
2018-09-03,BITKUB:BTCTHB,234610.0,236788.0,232212.0,235949.0,10.59770992
2018-09-04,BITKUB:BTCTHB,236002.0,239983.0,233700.0,239460.0,24.85104421
2018-09-05,BITKUB:BTCTHB,238151.0,239860.0,223744.0,225417.0,18.81115816
2018-09-06,BITKUB:BTCTHB,223878.0,228428.0,207658.0,219999.0,23.0633022
2018-09-07,BITKUB:BTCTHB,219999.0,219999.0,212750.0,212800.0,1.81090227
2018-09-08,BITKUB:BTCTHB,212800.0,218990.0,210000.0,213421.0,20.13712974
2018-09-09,BITKUB:BTCTHB,212500.0,218500.0,201062.0,212021.0,20.01741207
2018-09-10,BITKUB:BTCTHB,212402.0,212436.0,205726.0,208702.0,12.78378217
2018-09-11,BITKUB:BTCTHB,208711.0,211892.0,206550.0,207785.0,18.45000954
2018-09-12,BITKUB:BTCTHB,207934.0,210053.0,205909.0,208033.0,31.30952175
2018-09-13,BITKUB:BTCTHB,208033.0,214447.0,207013.0,214268.0,28.15722719
2018-09-14,BITKUB:BTCTHB,214300.0,216010.0,208990.0,211083.0,32.40428557
2018-09-15,BITKUB:BTCTHB,210528.0,215000.0,210156.0,212538.0,41.37433389
2018-09-16,BITKUB:BTCTHB,214768.0,214791.0,210241.0,213273.0,34.95165233
2018-09-17,BITKUB:BTCTHB,213273.0,214761.0,204700.0,206394.0,52.79044066
2018-09-18,BITKUB:BTCTHB,206584.0,212000.0,204609.0,210370.0,36.11076894
2018-09-19,BITKUB:BTCTHB,209101.0,210340.0,206064.0,209541.0,38.75780413
2018-09-20,BITKUB:BTCTHB,209229.0,213298.0,202995.0,212441.0,57.03769575
2018-09-21,BITKUB:BTCTHB,212458.0,221958.0,209965.0,217148.0,27.55735836
2018-09-22,BITKUB:BTCTHB,216754.0,222448.0,215216.0,215804.0,17.14726602
2018-09-23,BITKUB:BTCTHB,215707.0,219990.0,215707.0,217700.0,19.19555097
2018-09-24,BITKUB:BTCTHB,216609.0,217305.0,212699.0,213096.0,16.83709691
2018-09-25,BITKUB:BTCTHB,213021.0,214915.0,206991.0,209125.0,24.13025771
2018-09-26,BITKUB:BTCTHB,208968.0,213903.0,206960.0,213273.0,41.4454553
2018-09-27,BITKUB:BTCTHB,213612.0,213841.0,209806.0,212771.0,29.09503905
2018-09-28,BITKUB:BTCTHB,212843.0,218000.0,209994.0,215249.0,85.67683591
2018-09-29,BITKUB:BTCTHB,212744.0,215289.0,208065.0,210522.0,60.36745813
2018-09-30,BITKUB:BTCTHB,210360.0,213928.0,210360.0,211593.0,19.96104837
2018-10-01,BITKUB:BTCTHB,211584.0,214000.0,209461.0,210242.0,12.71517083
2018-10-02,BITKUB:BTCTHB,211610.0,212054.0,209035.0,209685.0,56.67305789
2018-10-03,BITKUB:BTCTHB,209785.0,211927.0,208232.0,209867.0,103.31222431
2018-10-04,BITKUB:BTCTHB,209864.0,213988.0,209039.0,210730.0,146.30797727
2018-10-05,BITKUB:BTCTHB,210963.0,213200.0,210447.0,213186.0,119.08637864
2018-10-06,BITKUB:BTCTHB,213186.0,214913.0,210000.0,212580.0,131.04958636
2018-10-07,BITKUB:BTCTHB,212577.0,212885.0,209149.0,210276.0,69.99066582
2018-10-08,BITKUB:BTCTHB,210276.0,215000.0,210255.0,214697.0,69.59634679
2018-10-09,BITKUB:BTCTHB,214752.0,215000.0,211843.0,213905.0,115.57146463
2018-10-10,BITKUB:BTCTHB,213946.0,215826.0,210205.0,213351.0,109.35093083
2018-10-11,BITKUB:BTCTHB,213684.0,215256.0,204242.0,207492.0,72.0743139
2018-10-12,BITKUB:BTCTHB,207492.0,208998.0,204183.0,208011.0,142.51481045
2018-10-13,BITKUB:BTCTHB,208024.0,208259.0,205303.0,208089.0,102.11106214
2018-10-14,BITKUB:BTCTHB,208099.0,210234.0,205196.0,207279.0,97.11564687
2018-10-15,BITKUB:BTCTHB,207279.0,229893.0,203930.0,215175.0,90.58410073
2018-10-16,BITKUB:BTCTHB,215000.0,217000.0,208074.0,208577.0,42.35214252
2018-10-17,BITKUB:BTCTHB,208226.0,211562.0,208048.0,209800.0,52.56323722
2018-10-18,BITKUB:BTCTHB,208904.0,209800.0,207002.0,208277.0,41.14948423
2018-10-19,BITKUB:BTCTHB,208214.0,209799.0,207050.0,207307.0,30.72305459
2018-10-20,BITKUB:BTCTHB,207403.0,208732.0,207109.0,208065.0,8.30741958
2018-10-21,BITKUB:BTCTHB,208271.0,209652.0,207397.0,209294.0,19.89183046
2018-10-22,BITKUB:BTCTHB,209318.0,209448.0,206635.0,208240.0,100.30466564
2018-10-23,BITKUB:BTCTHB,208240.0,208784.0,207205.0,208784.0,68.16457734
2018-10-24,BITKUB:BTCTHB,207640.0,211701.0,207503.0,208591.0,74.36724566
2018-10-25,BITKUB:BTCTHB,208571.0,211136.0,207600.0,209284.0,51.48074903
2018-10-26,BITKUB:BTCTHB,209112.0,210424.0,207209.0,208362.0,101.10838428
2018-10-27,BITKUB:BTCTHB,209956.0,209993.0,208200.0,209192.0,107.09488482
2018-10-28,BITKUB:BTCTHB,209216.0,210000.0,208390.0,209761.0,68.47106184
2018-10-29,BITKUB:BTCTHB,210000.0,211890.0,204110.0,207438.0,49.17974983
2018-10-30,BITKUB:BTCTHB,207453.0,208160.0,205105.0,207190.0,93.52930327
2018-10-31,BITKUB:BTCTHB,207190.0,207969.0,204343.0,206084.0,84.59483707
2018-11-01,BITKUB:BTCTHB,205973.0,209321.0,205973.0,207955.0,22.11951247
2018-11-02,BITKUB:BTCTHB,207935.0,209466.0,206505.0,207405.0,84.08462014
2018-11-03,BITKUB:BTCTHB,207540.0,208375.0,205005.0,206307.0,62.92056971
2018-11-04,BITKUB:BTCTHB,206323.0,209500.0,205362.0,208415.0,120.53194038
2018-11-05,BITKUB:BTCTHB,208502.0,210271.0,206635.0,207825.0,31.8410103
2018-11-06,BITKUB:BTCTHB,207680.0,210352.0,207500.0,207684.0,22.52869377
2018-11-07,BITKUB:BTCTHB,207653.0,211500.0,207653.0,209863.0,59.33083224
2018-11-08,BITKUB:BTCTHB,210003.0,211480.0,208350.0,210000.0,22.69506393
2018-11-09,BITKUB:BTCTHB,210000.0,211358.0,208351.0,209655.0,60.67919872
2018-11-10,BITKUB:BTCTHB,209676.0,211271.0,207900.0,211108.0,110.40085647
2018-11-11,BITKUB:BTCTHB,211190.0,211394.0,208500.0,209389.0,110.4103181
2018-11-12,BITKUB:BTCTHB,209436.0,211079.0,208585.0,210753.0,56.70864472
2018-11-13,BITKUB:BTCTHB,210000.0,210991.0,208865.0,209100.0,61.15467676
2018-11-14,BITKUB:BTCTHB,210400.0,210700.0,201500.0,201500.0,75.01418804
2018-11-15,BITKUB:BTCTHB,201500.0,209800.0,179913.0,185164.0,61.56095297
2018-11-16,BITKUB:BTCTHB,185393.0,191104.0,181317.0,186313.0,111.31275873
2018-11-17,BITKUB:BTCTHB,186406.0,186798.0,180503.0,182233.0,123.09927697
2018-11-18,BITKUB:BTCTHB,183291.0,185039.0,182011.0,183431.0,121.70026806
2018-11-19,BITKUB:BTCTHB,183378.0,186266.0,167150.0,169130.0,176.72775622
2018-11-20,BITKUB:BTCTHB,167145.0,168164.0,144652.0,159611.0,97.86459789
2018-11-21,BITKUB:BTCTHB,159252.0,169000.0,144083.0,152404.0,146.2875608
2018-11-22,BITKUB:BTCTHB,148894.0,154533.0,147628.0,149144.0,123.23130714
2018-11-23,BITKUB:BTCTHB,149174.0,150499.0,140000.2,142940.0,118.10303958
2018-11-24,BITKUB:BTCTHB,142645.0,145998.0,140331.0,142238.0,114.62558529
2018-11-25,BITKUB:BTCTHB,142056.0,144000.0,119055.0,123712.0,187.0204234
2018-11-26,BITKUB:BTCTHB,123940.0,137554.0,122150.0,126000.0,186.16875819
2018-11-27,BITKUB:BTCTHB,126025.0,126725.0,120049.0,124865.0,114.97931306
2018-11-28,BITKUB:BTCTHB,122099.0,138000.0,121883.0,137071.0,126.09239756
2018-11-29,BITKUB:BTCTHB,136905.0,149999.0,131896.0,138561.0,109.31743933
2018-11-30,BITKUB:BTCTHB,138522.0,142868.0,129684.0,133774.0,125.35318598
2018-12-01,BITKUB:BTCTHB,133753.0,138411.0,128990.0,137571.0,111.89652989
2018-12-02,BITKUB:BTCTHB,139668.0,140255.0,131093.0,136000.0,113.34469904
2018-12-03,BITKUB:BTCTHB,135769.0,137384.0,127000.0,127000.0,67.04267645
2018-12-04,BITKUB:BTCTHB,132000.0,132000.0,124338.0,130304.0,87.41586564
2018-12-05,BITKUB:BTCTHB,130694.0,132000.0,125500.0,125551.0,50.25912839
2018-12-06,BITKUB:BTCTHB,125551.0,127069.0,119781.0,121285.0,117.11475197
2018-12-07,BITKUB:BTCTHB,120950.0,129999.0,106978.0,107649.0,100.24345852
2018-12-08,BITKUB:BTCTHB,107708.0,115259.0,106326.0,108849.0,161.25445355
2018-12-09,BITKUB:BTCTHB,108849.0,115680.0,108099.0,115680.0,83.28633559
2018-12-10,BITKUB:BTCTHB,115680.0,118439.0,111102.0,114214.0,81.92732792
2018-12-11,BITKUB:BTCTHB,111315.0,114231.0,110016.0,110268.0,56.56803589
2018-12-12,BITKUB:BTCTHB,111206.0,130000.0,108000.0,113154.0,58.11643018
2018-12-13,BITKUB:BTCTHB,113250.0,114129.0,110574.0,111837.0,47.15889125
2018-12-14,BITKUB:BTCTHB,111889.0,129900.0,107425.0,115000.0,37.37100531
2018-12-15,BITKUB:BTCTHB,115000.0,115000.0,104128.0,104904.0,80.15869597
2018-12-16,BITKUB:BTCTHB,104914.0,108233.0,104000.0,106797.0,131.19786211
2018-12-17,BITKUB:BTCTHB,106521.0,112932.0,104566.0,110582.0,55.90100403
2018-12-18,BITKUB:BTCTHB,110582.0,117382.0,110220.0,114198.0,45.59991623
2018-12-19,BITKUB:BTCTHB,115900.0,128000.0,115900.0,128000.0,58.2615563
2018-12-20,BITKUB:BTCTHB,128000.0,131249.0,119273.0,131182.0,99.36112361
2018-12-21,BITKUB:BTCTHB,131377.0,137000.0,124248.0,129111.0,116.52797763
2018-12-22,BITKUB:BTCTHB,128201.0,400000.0,123230.0,125430.0,59.03124604
2018-12-23,BITKUB:BTCTHB,125582.0,132384.0,124401.0,129707.0,98.97810505
2018-12-24,BITKUB:BTCTHB,129712.0,138867.0,128310.0,134583.0,103.43280512
2018-12-25,BITKUB:BTCTHB,134415.0,134838.0,123220.0,123456.0,33.9655625
2018-12-26,BITKUB:BTCTHB,123356.0,126707.0,120287.0,123758.0,154.81461565
2018-12-27,BITKUB:BTCTHB,123399.0,132000.0,121311.0,123644.0,51.12230185
2018-12-28,BITKUB:BTCTHB,123662.0,126378.0,115280.0,122154.0,132.85147762
2018-12-29,BITKUB:BTCTHB,122292.0,128491.0,121583.0,125290.0,100.98173763
2018-12-30,BITKUB:BTCTHB,125205.0,126039.0,119525.0,123987.0,52.69378432
2018-12-31,BITKUB:BTCTHB,121152.0,130000.0,121001.0,123740.0,32.26348498
2019-01-01,BITKUB:BTCTHB,123752.0,123887.0,119000.0,121999.99,44.01292833
2019-01-02,BITKUB:BTCTHB,121079.0,125159.0,119000.0,122877.0,27.68935377
2019-01-03,BITKUB:BTCTHB,122803.0,124390.0,111300.0,124390.0,74.63081549
2019-01-04,BITKUB:BTCTHB,119603.0,125900.0,119539.0,119900.0,21.19385573
2019-01-05,BITKUB:BTCTHB,122899.0,122900.0,120000.0,121315.0,40.05583996
2019-01-06,BITKUB:BTCTHB,121682.0,122600.0,120638.0,122115.0,73.15887749
2019-01-07,BITKUB:BTCTHB,122049.0,132601.0,121891.0,127704.0,40.72062028
2019-01-08,BITKUB:BTCTHB,127682.0,130000.0,125738.0,128809.0,60.59000784
2019-01-09,BITKUB:BTCTHB,128707.0,142000.0,126831.0,129000.0,37.70777876
2019-01-10,BITKUB:BTCTHB,129000.0,130821.0,119000.0,128950.0,25.05340124
2019-01-11,BITKUB:BTCTHB,118000.0,127400.0,115010.0,118129.0,42.29138169
2019-01-12,BITKUB:BTCTHB,118220.0,123000.0,115011.0,119500.0,66.84348139
2019-01-13,BITKUB:BTCTHB,119500.0,119500.0,114500.0,114860.0,11.27529996
2019-01-14,BITKUB:BTCTHB,114795.0,120000.0,114356.0,119400.0,81.18639568
2019-01-15,BITKUB:BTCTHB,119199.0,120000.0,116006.0,118280.0,26.3279553
2019-01-16,BITKUB:BTCTHB,117500.0,118250.0,114888.0,118250.0,22.73880255
2019-01-17,BITKUB:BTCTHB,118250.0,118250.0,114114.0,116850.0,7.53116255
2019-01-18,BITKUB:BTCTHB,114744.0,117000.0,114744.0,116990.0,6.31443201
2019-01-19,BITKUB:BTCTHB,116990.0,119500.0,115350.0,119489.98,8.49538866
2019-01-20,BITKUB:BTCTHB,119399.0,119480.0,115251.0,116150.0,16.24366176
2019-01-21,BITKUB:BTCTHB,114161.0,116199.0,112106.0,115350.0,10.44801076
2019-01-22,BITKUB:BTCTHB,115349.98,115600.0,112505.1,113112.0,28.33451188
2019-01-23,BITKUB:BTCTHB,114500.0,115500.0,113346.0,114000.0,12.93990613
2019-01-24,BITKUB:BTCTHB,115388.0,115388.0,113402.01,114488.0,5.48038362
2019-01-25,BITKUB:BTCTHB,113403.0,114488.0,112600.0,114164.0,7.52717378
2019-01-26,BITKUB:BTCTHB,114159.0,115498.0,112963.0,113011.0,15.31092511
2019-01-27,BITKUB:BTCTHB,113011.0,114100.0,112602.0,113626.0,11.27735823
2019-01-28,BITKUB:BTCTHB,113626.0,113835.0,107000.0,109215.0,107.93046835
2019-01-29,BITKUB:BTCTHB,109215.0,109841.0,106700.0,108400.0,84.34128988
2019-01-30,BITKUB:BTCTHB,108400.0,109600.0,106058.0,107002.0,33.84584689
2019-01-31,BITKUB:BTCTHB,107457.0,109824.0,100000.2,108850.0,47.40591941
2019-02-01,BITKUB:BTCTHB,108450.0,108450.0,104841.01,107840.0,9.44067391
2019-02-02,BITKUB:BTCTHB,106751.0,107840.0,106151.0,107730.0,13.26083262
2019-02-03,BITKUB:BTCTHB,106619.0,108500.0,106508.0,108400.0,12.68284342
2019-02-04,BITKUB:BTCTHB,107410.0,108499.0,106800.0,107700.0,10.55885343
2019-02-05,BITKUB:BTCTHB,107700.0,107799.0,106200.0,106300.0,15.24781568
2019-02-06,BITKUB:BTCTHB,107000.0,107435.0,105505.0,106360.0,14.15991084
2019-02-07,BITKUB:BTCTHB,106000.0,106499.0,104535.0,105800.0,13.11709707
2019-02-08,BITKUB:BTCTHB,105100.0,113000.0,104501.0,113000.0,23.21662273
2019-02-09,BITKUB:BTCTHB,113000.0,113779.7,107000.0,108800.0,26.07434575
2019-02-10,BITKUB:BTCTHB,108802.01,112863.0,108802.01,111500.0,28.10428783
2019-02-11,BITKUB:BTCTHB,113042.0,113200.0,110596.0,112951.0,44.45858926
2019-02-12,BITKUB:BTCTHB,112951.0,113229.0,110815.0,113229.0,34.44267024
2019-02-13,BITKUB:BTCTHB,113229.0,113937.0,111101.0,113118.0,36.21204474
2019-02-14,BITKUB:BTCTHB,113118.0,113388.0,111700.0,112900.0,53.81978418
2019-02-15,BITKUB:BTCTHB,112706.0,113697.0,112025.0,112776.0,52.42594374
2019-02-16,BITKUB:BTCTHB,112776.0,122590.0,112118.0,112700.0,44.45889396
2019-02-17,BITKUB:BTCTHB,113699.0,113900.0,112118.0,112460.0,24.99940473
2019-02-18,BITKUB:BTCTHB,113000.0,120963.0,112485.0,120963.0,95.70540826
2019-02-19,BITKUB:BTCTHB,121063.0,122590.0,118816.0,121313.0,64.54383801
2019-02-20,BITKUB:BTCTHB,122559.0,122590.0,118100.0,120651.0,26.1261003
2019-02-21,BITKUB:BTCTHB,121889.0,123000.0,120487.0,122789.0,28.84722138
2019-02-22,BITKUB:BTCTHB,122657.0,124900.0,122000.0,124900.0,23.06436857
2019-02-23,BITKUB:BTCTHB,124899.99,160000.0,122500.0,160000.0,51.19812316
2019-02-24,BITKUB:BTCTHB,159999.0,159999.0,116472.0,117685.0,101.63634965
2019-02-25,BITKUB:BTCTHB,117858.0,128500.0,117616.0,120500.0,23.52317753
2019-02-26,BITKUB:BTCTHB,122999.0,123100.0,118750.0,119981.0,36.79520518
2019-02-27,BITKUB:BTCTHB,119981.0,122198.99,118500.0,122100.0,39.46710292
2019-02-28,BITKUB:BTCTHB,119100.01,122000.0,118861.01,120000.0,54.77007439
2019-03-01,BITKUB:BTCTHB,121900.0,121900.0,118866.0,121000.0,15.71918139
2019-03-02,BITKUB:BTCTHB,121846.66,121849.0,119200.0,121043.0,41.13979879
2019-03-03,BITKUB:BTCTHB,121043.0,122499.0,120053.0,122399.98,97.6012419
2019-03-04,BITKUB:BTCTHB,122399.99,122399.99,117990.0,119086.0,43.77028151
2019-03-05,BITKUB:BTCTHB,119086.0,122000.0,118000.0,121592.0,41.26716769
2019-03-06,BITKUB:BTCTHB,121000.0,122000.0,119300.0,121600.0,12.3945844
2019-03-07,BITKUB:BTCTHB,121600.0,122900.0,118800.0,122900.0,23.39624149
2019-03-08,BITKUB:BTCTHB,122899.0,124000.0,121650.5,123800.0,13.46848669
2019-03-09,BITKUB:BTCTHB,123600.0,124682.0,120150.0,123976.0,13.39502544
2019-03-10,BITKUB:BTCTHB,122401.0,124249.0,122101.01,123643.0,15.7521314
2019-03-11,BITKUB:BTCTHB,123600.0,123890.0,122500.5,123529.0,12.21981444
2019-03-12,BITKUB:BTCTHB,123529.0,123999.0,122110.0,123729.0,28.39284291
2019-03-13,BITKUB:BTCTHB,123729.0,124400.0,122000.0,122735.1,25.851502
2019-03-14,BITKUB:BTCTHB,122735.11,124033.0,122510.0,123201.0,39.08801947
2019-03-15,BITKUB:BTCTHB,123201.0,123500.0,122501.0,123500.0,10.85049416
2019-03-16,BITKUB:BTCTHB,123500.0,127000.0,122610.01,125500.0,20.94767809
2019-03-17,BITKUB:BTCTHB,125500.0,126499.92,123100.0,125789.99,6.72330781
2019-03-18,BITKUB:BTCTHB,125789.99,127555.0,123500.0,126699.0,16.2338643
2019-03-19,BITKUB:BTCTHB,126698.99,127995.0,124000.0,126400.0,26.11182054
2019-03-20,BITKUB:BTCTHB,126399.0,127750.0,124900.0,127750.0,12.35167704
2019-03-21,BITKUB:BTCTHB,127750.0,128000.0,125410.0,126439.0,20.18078277
2019-03-22,BITKUB:BTCTHB,126010.0,128187.0,125510.0,127820.0,33.65266639
2019-03-23,BITKUB:BTCTHB,127499.0,128445.0,127000.0,128200.0,10.21730482
2019-03-24,BITKUB:BTCTHB,127141.01,129702.0,126000.0,127900.0,12.55288729
2019-03-25,BITKUB:BTCTHB,126220.02,129499.0,126000.0,128450.0,23.64887841
2019-03-26,BITKUB:BTCTHB,126610.0,128399.0,124701.0,125101.11,25.89722463
2019-03-27,BITKUB:BTCTHB,126297.0,129399.94,125021.21,126410.0,33.94320443
2019-03-28,BITKUB:BTCTHB,126410.0,128998.0,126400.0,128288.0,13.58676585
2019-03-29,BITKUB:BTCTHB,128288.0,129400.0,126717.11,129400.0,19.16858274
2019-03-30,BITKUB:BTCTHB,129300.0,130500.0,127715.0,130000.0,6.76172769
2019-03-31,BITKUB:BTCTHB,130000.0,131570.0,129000.0,131570.0,29.57982041
2019-04-01,BITKUB:BTCTHB,131570.0,149000.0,130111.0,134000.0,28.07716166
2019-04-02,BITKUB:BTCTHB,132300.0,155400.0,132101.0,149600.0,62.31168176
2019-04-03,BITKUB:BTCTHB,150889.96,162999.0,149650.0,159887.0,53.54105039
2019-04-04,BITKUB:BTCTHB,159792.0,165442.0,155600.0,160234.0,64.23048836
2019-04-05,BITKUB:BTCTHB,160183.0,161900.0,155011.0,161107.0,33.69141489
2019-04-06,BITKUB:BTCTHB,159380.0,163900.0,158511.0,163900.0,15.31991236
2019-04-07,BITKUB:BTCTHB,163900.0,166500.0,159401.0,166000.0,26.39547079
2019-04-08,BITKUB:BTCTHB,165999.0,178000.0,163420.0,171211.0,70.17088331
2019-04-09,BITKUB:BTCTHB,173789.0,176990.0,162041.0,168500.0,32.67664123
2019-04-10,BITKUB:BTCTHB,170209.0,172500.0,168000.01,171000.0,30.94182696
2019-04-11,BITKUB:BTCTHB,170050.0,172500.0,160200.0,165000.0,44.90096748
2019-04-12,BITKUB:BTCTHB,168999.0,168999.0,160550.0,165899.0,22.35290117
2019-04-13,BITKUB:BTCTHB,165899.0,166297.0,163000.0,165590.0,27.45728839
2019-04-14,BITKUB:BTCTHB,165590.0,166548.0,163004.99,165990.0,50.33517329
2019-04-15,BITKUB:BTCTHB,163900.0,167700.0,163900.0,166030.0,38.17449532
2019-04-16,BITKUB:BTCTHB,166030.0,166709.0,162010.0,162511.0,41.39744706
2019-04-17,BITKUB:BTCTHB,162737.0,167499.0,162737.0,167290.0,29.54160738
2019-04-18,BITKUB:BTCTHB,167290.0,167990.0,164510.0,167990.0,22.46686374
2019-04-19,BITKUB:BTCTHB,167400.0,168489.0,166000.0,168477.0,27.09975887
2019-04-20,BITKUB:BTCTHB,168000.0,170999.0,167000.0,170000.0,11.83498485
2019-04-21,BITKUB:BTCTHB,169999.0,170500.0,167500.0,170000.0,29.7282335
2019-04-22,BITKUB:BTCTHB,170000.0,172000.0,169000.0,170000.0,48.70417073
2019-04-23,BITKUB:BTCTHB,171999.0,181999.99,170010.01,179140.0,21.33023377
2019-04-24,BITKUB:BTCTHB,179111.0,184900.0,176622.0,179999.98,39.13738619
2019-04-25,BITKUB:BTCTHB,179109.0,180000.0,175100.0,176731.0,31.55621248
2019-04-26,BITKUB:BTCTHB,178097.0,178097.0,167901.0,169854.0,40.57336366
2019-04-27,BITKUB:BTCTHB,169854.0,171766.0,168000.0,171016.99,12.04834282
2019-04-28,BITKUB:BTCTHB,171016.99,172500.0,169100.0,172365.0,72.68999394
2019-04-29,BITKUB:BTCTHB,172499.0,172499.0,167700.0,167950.0,88.17127617
2019-04-30,BITKUB:BTCTHB,167600.0,170550.0,166000.0,169519.0,20.77889039
2019-05-01,BITKUB:BTCTHB,169427.0,170660.0,167000.0,169900.0,24.79221946
2019-05-02,BITKUB:BTCTHB,169890.0,170279.0,168000.2,169211.0,23.97076022
2019-05-03,BITKUB:BTCTHB,170000.0,179899.0,169211.0,179200.0,26.64455163
2019-05-04,BITKUB:BTCTHB,179200.0,180000.0,175100.0,178498.75,20.47604379
2019-05-05,BITKUB:BTCTHB,178498.0,183000.0,175500.0,181200.0,22.14749138
2019-05-06,BITKUB:BTCTHB,182400.0,182400.0,179000.0,180999.0,52.75758025
2019-05-07,BITKUB:BTCTHB,179500.01,188000.0,179500.01,187504.0,29.94307269
2019-05-08,BITKUB:BTCTHB,187504.0,188000.0,182000.0,187489.0,43.26956872
2019-05-09,BITKUB:BTCTHB,186000.0,195500.0,185300.01,194520.0,33.66591783
2019-05-10,BITKUB:BTCTHB,194405.0,204999.0,192512.0,204950.0,26.08196153
2019-05-11,BITKUB:BTCTHB,204998.99,245000.0,203011.0,224464.0,59.59052949
2019-05-12,BITKUB:BTCTHB,224000.0,245000.0,217819.0,219304.01,52.0695264
2019-05-13,BITKUB:BTCTHB,220000.0,249999.0,219686.0,247102.0,49.45499476
2019-05-14,BITKUB:BTCTHB,246689.0,259999.0,243098.01,255999.99,33.92469342
2019-05-15,BITKUB:BTCTHB,255999.99,257500.0,240000.0,249611.0,22.37541283
2019-05-16,BITKUB:BTCTHB,249611.0,256000.0,249600.0,250103.0,23.01298532
2019-05-17,BITKUB:BTCTHB,250107.1,253000.0,222000.0,230375.0,67.0978516
2019-05-18,BITKUB:BTCTHB,230000.0,241365.1,222734.0,236946.0,24.76931706
2019-05-19,BITKUB:BTCTHB,236946.0,255900.0,235000.0,251890.0,45.70769754
2019-05-20,BITKUB:BTCTHB,249100.5,256000.0,245850.0,251774.9,17.3820317
2019-05-21,BITKUB:BTCTHB,251789.0,252289.0,246827.0,250120.0,18.00722719
2019-05-22,BITKUB:BTCTHB,250120.0,253000.0,250100.0,252900.0,15.01180036
2019-05-23,BITKUB:BTCTHB,250860.0,252999.0,244948.0,251316.0,47.31381754
2019-05-24,BITKUB:BTCTHB,251400.0,255013.0,249403.0,253898.0,41.08223118
2019-05-25,BITKUB:BTCTHB,253898.0,254900.0,251000.0,252500.0,14.17559345
2019-05-26,BITKUB:BTCTHB,251922.01,255000.0,251922.01,254200.0,12.66897974
2019-05-27,BITKUB:BTCTHB,254200.0,283744.0,253000.01,275491.0,50.67531624
2019-05-28,BITKUB:BTCTHB,275982.54,281900.0,275051.0,279500.0,16.84938966
2019-05-29,BITKUB:BTCTHB,279500.0,280999.0,272010.0,280600.0,28.25904356
2019-05-30,BITKUB:BTCTHB,280600.0,287447.0,276000.0,280000.0,31.93275388
2019-05-31,BITKUB:BTCTHB,279510.0,285000.0,266601.01,275000.0,66.04890195
2019-06-01,BITKUB:BTCTHB,276000.0,280000.0,273006.01,275130.0,13.07370894
2019-06-02,BITKUB:BTCTHB,275201.0,281000.0,275201.0,279500.0,11.68422941
2019-06-03,BITKUB:BTCTHB,279500.1,281000.0,272903.0,275500.0,41.87284651
2019-06-04,BITKUB:BTCTHB,276636.0,278540.0,256387.0,261123.0,126.55838315
2019-06-05,BITKUB:BTCTHB,260700.0,260752.0,246139.01,254500.0,171.16416224
2019-06-06,BITKUB:BTCTHB,254068.0,257990.0,248440.0,250100.0,90.74944851
2019-06-07,BITKUB:BTCTHB,251616.0,259169.0,244729.0,258300.0,94.52919599
2019-06-08,BITKUB:BTCTHB,258879.0,260000.0,252300.0,254530.0,59.66941747
2019-06-09,BITKUB:BTCTHB,254187.0,258000.0,247500.0,249698.0,104.4400425
2019-06-10,BITKUB:BTCTHB,249762.0,258899.0,245050.0,257998.0,68.69645151
